publishedAt,author,content,contentEnglish,createdAt,entities,fromURL,geo,id,image,language,license,lifespan,publishedAt,remoteID,source,summary,tags,updatedAt,video
2014-07-20 15:51:04,"{'name': 'Syria Event', 'username': 'Syria.Event.1', 'remoteID': 'Syria.Event.1'}","مركز #حلب الإعلامي : سقوط برميل متفجّر في منطقة ""الطويبنة"" بحي قارلق عصر اليوم الأحد، ما خلّف أضراراً مادية دون وقوع إصابات.","# Aleppo Media Center: Fall of explosive barrels in the area, ""Ataiwabna"" Garlq neighborhood Sunday afternoon, behind what material damage but no injuries.",2014-07-20T16:32:04.593137,['Syria'],http://facebook.com/468459283290623,"{'locationIdentifiers': {'authorLocationName': 'syaia Dimashq, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",24vnZBs8RpOrxuLbCqtYgg,https://scontent-a.xx.fbcdn.net/hphotos-xap1/t1.0-9/s130x130/10488053_468459283290623_3748481512670895261_n.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-20 15:51:04,468459283290623,facebook,"مركز #حلب الإعلامي : سقوط برميل متفجّر في منطقة ""الطويبنة"" بحي قارلق عصر اليوم الأحد، ما خلّف أضر...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-07-20T16:32:21.336242,
2014-07-18 10:19:50,"{'name': 'سراج برس - Siraj press', 'username': 'press.siraj', 'remoteID': 'press.siraj'}","#سراج_برس | #Siraj_Press
#حلب  : بعيدين : الطيران المروحي يلقي برميل متفجر على حي بعيدين بحلب","# Siraj Press _ | # Siraj_Press
# Aleppo: far: aviation turbofan throw explosive barrels on the far neighborhood of Aleppo",2014-07-18T10:49:42.574247,[],http://facebook.com/460191604107660_540012209458932,{},gffzmpMxSTKKQ3zfSspRwQ,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-18 10:19:50,460191604107660_540012209458932,facebook,"#سراج_برس | #Siraj_Press
#حلب  : بعيدين : الطيران المروحي يلقي برميل متفجر على حي بعيدين بحلب","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-07-18T10:48:27.334014,
2014-07-08 17:49:02,"{'name': 'سراج برس - Siraj press', 'username': 'press.siraj', 'remoteID': 'press.siraj'}","#سراج_برس || #Siraj_press
#حلب : مساكن هنانو : سقوط عدة جرحى نتيجة القاء الطيران المروحي برميل متفجر على حي مساكن هنانو بحلب","# Siraj Press _ | | # Siraj_press
# Aleppo: housing Hanano: Several injured as a result of the fall of the aviation turbofan throw explosive barrels on neighborhood housing Hanano in Aleppo",2014-07-08T18:37:14.260448,[],http://facebook.com/460191604107660_535318573261629,{},ZE4QWbxFSa2Pi15iZzm6hA,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-08 17:49:02,460191604107660_535318573261629,facebook,"#سراج_برس || #Siraj_press
#حلب : مساكن هنانو : سقوط عدة جرحى نتيجة القاء الطيران المروحي برميل مت...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-07-08T18:37:52.954642,
2014-07-08 13:27:50,"{'name': 'Syria Event', 'username': 'Syria.Event.1', 'remoteID': 'Syria.Event.1'}","كيف سقطت المدنية الصناعية بحلب ؟ من باع َ ؟ ومن قبضَ الثمن ؟ وهل بيعت فعلاً ؟ وهل هناك خيانات لتسليمها ؟ وهل جرى اشتباك بين الجيش الحر وميلشيا الأسـد قبل انسحاب الاولى من المدينة الصناعية كاملة ؟ وهل العيب في قادات الغرفة المشتركة لأهل الشام ؟ وهل نلقي اللوم في سقوط المدينة الصناعية على القادة القابعين في صوامع تركيا ؟ أم نحملها للثوار الذين نصيبهم اليومي مئة غارية متوزعة بين برميل وغارة جوية وقذائف ؟ من يتحمل مسؤولية سقوط المدينة الصناعية ؟ وتصريح ع لسان أبو توفيق القائد العام للغرفة المشتركة هل صحيح أم لا ؟ وأين تكمن الخيانة في المدينة الصناعية ؟ وهل ستتحاصر حلب ؟ يجيب على تلكَ الأسئلة قائد عسكري ميداني في الجيش الحر ومواكب لأحداث الغرفة المشتركة لأهل الشام منذ تأسيسها ؟ وشاهد على تلكَ الأحداث ؟
#أبومريم_يجـيب على تلك الأسئلة ؟

http://youtu.be/s0I_Raw794s","How fell industrial civil Aleppo? Of sold? It is catch the price? Is it sold out already? Is there infidelities to be delivered? Will was a clash between the army and the free-Assad militia before the withdrawal of the first industrial city full? Is Qadat defect in the common room for the people of Syria? Will take the blame for the fall of the city's industrial leaders languishing in silos Turkey? We carry or the rebels who shareDaily Gharreh dispersed among a hundred barrels and an air raid and mortar? Who bears the responsibility for the fall of the industrial city? The statement p San Tawfiq Abu commanding general of the Joint Chamber Is it true or not? Where lies and betrayal in the industrial city? Is Stthasr Aleppo? Answers to those questions a field commander in the army free and processions to the events of the common room for the people of Syria since its inception? And a witness to these events?
# Abumariam _ answers to those questions?

http://youtu.be/s0I_Raw794s",2014-07-08T14:16:05.672855,['Syria'],http://facebook.com/182534288549792_462603333876218,"{'locationIdentifiers': {'authorLocationName': 'syaia Dimashq, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",aotVZpqgQwOkXJB6d_zD6g,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCrxGLMRBzdt5jE&w=130&h=130&url=https%3A%2F%2Fyt3.ggpht.com%2F-merKnSyaxHg%2FAAAAAAAAAAI%2FAAAAAAAAAAA%2FLzXeIXo4CIo%2Fs88-c-k-no%2Fphoto.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-08 13:27:50,182534288549792_462603333876218,facebook,كيف سقطت المدنية الصناعية بحلب ؟ من باع َ ؟ ومن قبضَ الثمن ؟ وهل بيعت فعلاً ؟ وهل هناك خيانات لتس...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'rebels', 'confidence': 1}]",2014-07-08T14:24:18.659558,
2014-07-08 13:02:14,"{'name': 'Syria Event', 'username': 'Syria.Event.1', 'remoteID': 'Syria.Event.1'}","حوران
عدد البراميل المسجلة اليوم حتى الان والتي خلفت ورائها بعض من الشهداء وعدد من الجرحى
اين المضادات التي لم ترى النور حتى الان ؟يتسائل اغلب الناس
#نوى برميلين
#انخل برميلين
#الجيزة برميلين
#داعل برميلين
#الغرية_الشرقية برميل
#نصيب برميل
#صيدا برميل
#اليادودة برميل
#المزيريب برميل","Horan
Number of barrels recorded so far today, which left behind some of the martyrs and the number of wounded
Where antibiotics, which did not see the light until now? Wonder most people
# Nuclei of two barrels
# Angel two barrels
# Giza two barrels
# Dael two barrels
# Ahlgreh _ Eastern barrel
# Per barrel
# Sidon barrel
# Yadodeh barrel
# Muzeireeb barrel",2014-07-08T13:16:01.855638,['Syria'],http://facebook.com/462587943877757,"{'locationIdentifiers': {'authorLocationName': 'syaia Dimashq, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",fQZfWGZYSVmAmgL5WJqPlA,https://scontent-a.xx.fbcdn.net/hphotos-xap1/t1.0-9/s130x130/10447077_462587943877757_3537101908873777369_n.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-08 13:02:14,462587943877757,facebook,"حوران
عدد البراميل المسجلة اليوم حتى الان والتي خلفت ورائها بعض من الشهداء وعدد من الجرحى
اين الم...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-07-08T13:25:10.143643,
2014-07-05 15:14:45,"{'name': 'Syria Event', 'username': 'Syria.Event.1', 'remoteID': 'Syria.Event.1'}","درعا - نوى :
دمار منزل بشكل كامل اثر سقوط برميل متفجر عليه
","Dara - nuclei:
The destruction of a house fully the impact of the fall of the barrel by the explosive",2014-07-05T17:12:04.400382,['Syria'],http://facebook.com/182534288549792_461314164005135,"{'locationIdentifiers': {'authorLocationName': 'syaia Dimashq, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",etZ5TknWRCmRnCUe6fg9nA,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCGAjFgDJnoUWDW&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2F4tljWO-cdJo%2Fhqdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-05 15:14:45,182534288549792_461314164005135,facebook,"درعا - نوى :
دمار منزل بشكل كامل اثر سقوط برميل متفجر عليه
","[{'name': 'photo-person', 'confidence': 0.947846}]",2014-07-05T17:21:51.371800,
2014-07-05 15:13:37,"{'name': 'Syria Event', 'username': 'Syria.Event.1', 'remoteID': 'Syria.Event.1'}","درعا-بلدة جلين :
القاء برميل متفجر على البلده وأعمدة الدخان تتصاعد
5-7-2014
","Dara - Glenn town:
Throw an explosive barrel on the town and plumes of smoke rising
05/07/2014",2014-07-05T15:12:06.035713,['Syria'],http://facebook.com/182534288549792_461313754005176,"{'locationIdentifiers': {'authorLocationName': 'syaia Dimashq, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",FvPrMyClS0Gk-Lz8N1jZjQ,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQD0euCkMSCls6Ww&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FZsNNEKONt_w%2Fhqdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-05 15:13:37,182534288549792_461313754005176,facebook,"درعا-بلدة جلين :
القاء برميل متفجر على البلده وأعمدة الدخان تتصاعد
5-7-2014
",,2014-07-05T15:19:17.313149,
2014-07-04 11:32:37,"{'name': 'Syria Event', 'username': 'Syria.Event.1', 'remoteID': 'Syria.Event.1'}","درعا||سحم الجولان:
تصاعد اعمدة الدخان اثر سقوط برميل متفجر من الطيران المروحي على البلده
4-7-2014","Dara | | Sahm Heights:
Plume of smoke following the fall of the explosive barrels from helicopters on the town
07/04/2014",2014-07-04T12:10:27.537968,['Syria'],http://facebook.com/182534288549792_460765544059997,"{'locationIdentifiers': {'authorLocationName': 'syaia Dimashq, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",Ij4WcmbSQEaatAyyPpNBug,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCbMejyFnJbBwij&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FzbPk_kg111Q%2Fhqdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-04 11:32:37,182534288549792_460765544059997,facebook,"درعا||سحم الجولان:
تصاعد اعمدة الدخان اثر سقوط برميل متفجر من الطيران المروحي على البلده
4-7-2014","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-07-04T12:22:47.515547,
2014-07-04 10:48:53,"{'name': 'Syria Event', 'username': 'Syria.Event.1', 'remoteID': 'Syria.Event.1'}",مركز #حلب الإعلامي : سقوط برميل متفجّر على حي طريق الباب صباح اليوم الجمعة، ما أسفر عن أضرار مادية دون وقوع إصابات.,"# Aleppo Media Center: The Fall of an explosive barrel on the neighborhood through the door on Friday morning, which resulted in material damage but no injuries.",2014-07-04T11:10:15.557406,['Syria'],http://facebook.com/460753307394554,"{'locationIdentifiers': {'authorLocationName': 'syaia Dimashq, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",qj6BVRKpSlqHZOx5Q0sFfQ,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/s130x130/10494722_460753307394554_8794852689233461087_n.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-04 10:48:53,460753307394554,facebook,مركز #حلب الإعلامي : سقوط برميل متفجّر على حي طريق الباب صباح اليوم الجمعة، ما أسفر عن أضرار مادي...,,2014-07-04T11:14:28.328455,
2014-07-03 19:37:12,"{'name': 'سراج برس - Siraj press', 'username': 'press.siraj', 'remoteID': 'press.siraj'}","#سراج_برس | #Siraj_Press
#حلب : الحيدرية : سقوط جرحى بينهم أطفال ووقوع أضرار مادية جراء إلقاء برميل متفجر من الطيران المروحي على حي الحيدرية.","# Siraj Press _ | # Siraj_Press
# Aleppo: Alhaidariya: casualties, including children and the material damage caused by the dumping of explosive barrels of aviation turbofan district Alhaidariya.",2014-07-03T20:28:56.362531,[],http://facebook.com/460191604107660_532928516833968,{},I_kxlfSMRbyLYvwLMJJsAw,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-03 19:37:12,460191604107660_532928516833968,facebook,"#سراج_برس | #Siraj_Press
#حلب : الحيدرية : سقوط جرحى بينهم أطفال ووقوع أضرار مادية جراء إلقاء برم...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-07-03T20:29:30.259255,
2014-07-01 18:05:58,"{'name': 'شبكة حلب نيوز H.N.N', 'username': 'HalabNewsNetwork.HNN.2', 'remoteID': 'HalabNewsNetwork.HNN.2'}","وردنا الان : مراسل حلب نيوز : سقوط برميل متفجر على حي الصاخور قبل أذان المغرب تسبب بأضرار مادية كبيرة في الحي .

#حلب #الصاخور #حلب_نيوز","And our response now: Aleppo News reporter: the fall of the explosive barrel on the neighborhood before sakhour ears Morocco causing serious material damage in the neighborhood.

# Aleppo # # sakhour Aleppo _ News",2014-07-01T18:16:48.242445,['Syria'],http://facebook.com/578008308913391_669130819801139,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",_cXggitrRGalaM8GqrS4AA,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-01 18:05:58,578008308913391_669130819801139,facebook,وردنا الان : مراسل حلب نيوز : سقوط برميل متفجر على حي الصاخور قبل أذان المغرب تسبب بأضرار مادية ك...,,2014-07-01T18:19:00.502640,
2014-07-01 13:12:40,"{'name': 'Syria Event', 'username': 'Syria.Event.1', 'remoteID': 'Syria.Event.1'}","درعا - #المسيفرة :
القاء برميل متفجر من الطيران المروحي على البلدة
","Dara - # Almsvrh:
Throw explosive barrels from helicopters on the town",2014-07-01T14:06:32.094709,['Syria'],http://facebook.com/182534288549792_459361487533736,"{'locationIdentifiers': {'authorLocationName': 'syaia Dimashq, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",F1-veJkUS86WqTz2SWhK0A,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBF_1FjBEDA-2Hj&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FczjdYh48ll4%2Fmaxresdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-07-01 13:12:40,182534288549792_459361487533736,facebook,"درعا - #المسيفرة :
القاء برميل متفجر من الطيران المروحي على البلدة
","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-07-01T14:17:32.893341,
